flesch_reading_ease*flesch_kincaid_grade*smog_index*gunning_fog*coleman_liau_index*automated_readability_index*dale_chall_readability_score*linsear_write_formula*spache_readability*mcalpine_eflaw*reading_time*syllable_count*monosyllab_count*polysyllab_count*word_count*miniword_count*difficult_words*school_grade*complexity
51.52*13.0*0.0*12.63*14.68*19.8*16.3*19.5*8.78*34.0*2.38*43*14*1*28*6*13*12th and 13th grade*complex
5.49*16.2*0.0*19.33*17.33*14.9*10.7*13.0*6.39*20.0*1.35*33*6*5*15*5*6*12th and 13th grade*complex
67.08*9.1*0.0*10.3*11.14*12.9*12.2*13.0*6.26*28.0*1.56*29*14*1*21*7*6*12th and 13th grade*complex
48.14*18.5*0.0*20.87*9.82*24.2*8.98*28.0*8.68*69.0*3.25*62*36*2*48*21*6*18th and 19th grade*complex
85.69*4.0*0.0*4.4*6.3*5.5*9.92*6.0*3.95*16.0*0.73*14*8*0*11*5*2*5th and 6th grade*complex
77.23*5.2*0.0*8.04*10.54*8.0*11.36*6.0*3.95*16.0*0.82*15*8*1*11*5*2*5th and 6th grade*complex
41.36*10.7*0.0*14.43*13.5*11.9*12.78*11.0*6.64*17.0*1.09*24*7*3*13*4*6*10th and 11th grade*complex
76.56*7.6*0.0*10.0*11.14*12.8*10.16*13.0*4.52*29.0*1.51*25*16*1*20*9*2*12th and 13th grade*complex
33.92*17.7*0.0*21.29*11.85*20.5*11.45*27.5*8.15*53.0*2.7*59*25*8*37*16*9*11th and 12th grade*complex
59.3*8.0*0.0*11.47*15.65*13.2*12.13*9.0*4.68*17.0*1.07*19*8*3*12*5*3*7th and 8th grade*complex
35.61*8.8*0.0*0.8*4.2*10.2*11.63*0.5*5.42*2.0*0.19*4*0*0*2*0*1*0th and 1st grade*complex
37.31*18.5*0.0*19.66*6.4*19.1*11.73*28.0*8.81*64.0*2.56*61*27*3*42*22*10*18th and 19th grade*complex
68.77*6.4*0.0*4.4*7.93*6.8*9.92*6.0*3.95*14.0*0.78*16*6*0*11*3*2*5th and 6th grade*complex
64.37*6.0*0.0*8.51*5.75*3.6*13.01*4.0*4.28*11.0*0.47*11*5*1*7*4*2*5th and 6th grade*complex
22.76*22.0*0.0*24.2*12.03*26.2*11.28*33.0*10.12*68.0*3.54*76*28*7*48*20*14*21st and 22nd grade*complex
19.71*23.2*0.0*25.89*11.04*27.1*12.36*38.0*9.88*75.0*3.66*82*34*10*51*24*11*12th and 13th grade*complex
42.04*14.6*0.0*14.36*13.24*18.0*11.06*19.0*7.3*39.0*4.51*94*32*5*58*20*16*14th and 15th grade*complex
49.15*11.9*0.0*13.35*11.08*13.0*10.11*15.0*6.29*31.0*3.22*72*26*6*44*18*12*11th and 12th grade*complex
54.22*9.9*0.0*11.51*11.42*12.3*11.91*12.0*5.77*25.0*1.34*27*10*2*17*8*5*11th and 12th grade*complex
81.63*5.6*0.0*11.33*7.65*9.0*9.64*12.0*4.67*22.0*1.07*20*12*2*15*7*3*5th and 6th grade*complex
87.01*3.5*3.1*3.88*2.82*2.1*11.2*4.5*3.98*14.7*1.69*37*21*0*29*15*6*3rd and 4th grade*complex
64.37*6.0*0.0*2.8*11.55*8.3*15.26*3.0*6.74*9.0*0.57*11*3*0*7*2*4*2nd and 3rd grade*complex
95.17*2.5*0.0*4.0*6.76*5.7*8.87*5.5*2.25*13.0*0.69*12*8*0*10*3*0*5th and 6th grade*complex
62.68*8.7*0.0*13.86*14.5*13.4*9.12*12.0*5.26*23.0*1.4*26*11*3*17*6*4*8th and 9th grade*complex
36.29*18.9*0.0*20.92*10.98*22.9*9.81*29.5*8.9*61.0*3.06*66*28*6*43*18*10*18th and 19th grade*complex
72.5*9.1*0.0*9.6*6.97*10.6*9.43*14.5*5.3*36.0*1.5*30*19*1*24*12*3*9th and 10th grade*complex
70.13*8.0*0.0*9.42*7.54*9.3*8.04*12.0*4.33*25.0*1.22*26*11*1*18*7*2*7th and 8th grade*complex
72.16*7.2*0.0*6.4*9.63*9.2*8.38*8.0*4.71*22.0*1.13*22*10*0*16*6*3*7th and 8th grade*complex
77.23*5.2*0.0*8.04*7.35*5.9*9.92*6.5*3.95*15.0*0.75*15*8*1*11*4*2*6th and 7th grade*complex
24.78*15.0*0.0*17.92*16.71*17.6*12.95*18.0*7.49*28.0*1.87*40*10*6*21*7*9*17th and 18th grade*complex
80.62*6.0*0.0*8.9*12.53*11.9*10.35*9.0*4.71*23.0*1.26*21*12*1*16*7*3*8th and 9th grade*complex
51.85*8.8*0.0*8.04*15.29*12.3*12.79*7.5*6.3*14.0*0.97*19*5*2*11*3*5*8th and 9th grade*complex
51.18*11.1*0.0*14.0*12.01*12.8*10.16*14.0*6.24*28.0*1.51*32*13*3*20*8*6*13th and 14th grade*complex
56.59*11.1*0.0*12.68*10.74*13.2*12.33*15.0*6.33*32.0*1.66*34*16*2*23*9*6*12th and 13th grade*complex
58.62*10.3*0.0*14.11*13.63*14.4*12.95*14.0*6.26*28.0*1.66*31*15*3*21*7*6*13th and 14th grade*complex
95.17*2.5*0.0*4.0*-1.37*-1.5*10.45*4.5*3.11*16.0*0.47*12*8*0*10*6*1*4th and 5th grade*complex
30.54*23.2*0.0*24.91*11.1*29.6*11.45*34.5*10.38*79.0*4.01*79*40*5*57*22*10*11th and 12th grade*complex
84.68*4.4*0.0*4.8*13.73*10.9*12.13*5.5*4.68*14.0*0.98*16*8*0*12*2*3*4th and 5th grade*complex
38.32*11.9*0.0*11.4*12.18*11.0*11.34*10.5*6.86*25.0*1.22*28*9*2*16*9*7*11th and 12th grade*complex
82.81*3.1*0.0*5.84*3.64*3.2*6.78*2.75*2.4*8.0*0.75*15*9*1*11*5*1*2nd and 3rd grade*complex
48.47*14.2*0.0*13.69*8.19*15.8*12.31*21.0*7.43*47.0*2.1*46*18*1*31*16*8*13th and 14th grade*complex
47.79*10.3*0.0*14.0*11.88*11.2*13.85*12.0*5.82*20.0*1.18*25*8*3*15*5*5*11th and 12th grade*complex
62.34*6.8*0.0*12.49*10.58*8.2*12.86*6.5*4.02*10.0*0.71*14*6*2*9*1*2*6th and 7th grade*complex
41.03*15.0*0.0*17.33*13.47*18.9*13.02*23.0*7.65*43.0*2.37*49*19*6*30*13*9*14th and 15th grade*complex
38.99*9.6*0.0*8.51*12.36*11.0*13.01*5.5*5.51*9.0*0.63*13*3*1*7*2*3*9th and 10th grade*complex
82.65*5.2*0.0*5.6*8.23*7.1*7.71*6.5*4.04*18.0*0.94*18*10*0*14*4*2*5th and 6th grade*complex
78.59*6.8*0.0*9.42*7.89*8.5*9.79*11.5*4.33*27.0*1.18*24*15*2*18*9*2*6th and 7th grade*complex
24.45*19.3*0.0*23.62*13.36*22.7*12.17*29.5*8.91*54.0*2.98*63*26*8*38*16*12*12th and 13th grade*complex
98.72*1.1*0.0*5.68*2.96*2.4*13.68*3.5*2.42*9.5*0.84*15*12*1*13*6*1*2nd and 3rd grade*complex
72.16*7.2*0.0*11.4*7.07*8.4*10.35*13.0*5.24*24.0*1.09*23*11*2*16*8*4*6th and 7th grade*complex
64.71*8.0*0.0*10.0*10.14*9.1*10.7*8.5*5.25*21.0*2.16*44*19*3*30*12*8*8th and 9th grade*complex
69.45*10.3*0.0*13.76*5.35*10.7*10.82*16.5*6.56*43.0*1.57*36*21*2*27*16*6*10th and 11th grade*complex
75.2*6.0*0.0*8.28*4.16*3.5*7.93*7.0*4.0*19.0*0.75*18*9*1*13*6*2*6th and 7th grade*complex
81.63*5.6*0.0*6.0*7.65*7.7*7.54*9.0*4.1*22.0*1.01*19*12*1*15*7*2*7th and 8th grade*complex
74.19*6.4*0.0*8.46*4.52*5.1*12.23*8.5*4.66*22.0*0.85*19*10*1*14*8*3*4th and 5th grade*complex
99.23*0.9*0.0*2.4*4.28*2.8*6.57*2.5*3.12*7.0*0.4*7*5*0*6*1*1*2nd and 3rd grade*complex
27.15*16.2*0.0*18.21*15.26*21.2*13.75*26.5*7.19*39.0*2.45*49*15*7*27*12*8*15th and 16th grade*complex
63.36*6.4*0.0*8.2*9.35*7.9*9.95*5.5*4.12*11.0*0.63*13*4*1*8*3*2*7th and 8th grade*complex
66.07*9.5*0.0*12.44*10.15*12.5*12.62*14.5*6.29*30.0*1.57*31*15*2*22*8*6*12th and 13th grade*complex
23.43*19.7*0.0*19.7*12.6*22.5*12.05*29.5*9.2*54.0*2.97*65*21*8*39*15*13*19th and 20th grade*complex
60.31*7.6*0.0*4.4*11.06*10.2*12.79*7.0*4.74*15.0*0.9*18*5*1*11*4*3*7th and 8th grade*complex
94.15*2.9*0.0*4.4*4.74*3.3*9.92*5.0*3.17*17.0*0.66*13*9*0*11*6*1*4th and 5th grade*complex
31.55*10.4*0.0*9.07*16.87*13.0*14.46*3.5*7.42*7.0*0.59*12*1*1*6*1*4*9th and 10th grade*complex
90.09*4.4*0.0*8.67*4.57*4.6*10.7*8.0*3.53*22.0*0.87*18*13*1*15*7*1*4th and 5th grade*complex
85.02*6.4*0.0*10.0*6.21*8.4*8.58*12.0*4.52*30.0*1.23*24*17*1*20*10*2*5th and 6th grade*complex
88.74*2.9*0.0*3.2*4.31*2.6*13.9*3.5*3.04*11.0*0.5*10*6*0*8*3*1*2nd and 3rd grade*complex
63.36*6.4*0.0*13.2*8.66*6.1*9.95*5.5*4.12*12.0*0.59*13*6*2*8*4*2*5th and 6th grade*complex
63.7*8.4*0.0*11.4*12.87*11.6*9.36*10.5*5.24*23.0*1.25*24*11*2*16*7*4*8th and 9th grade*complex
71.14*7.6*0.0*9.15*8.7*9.0*10.98*10.5*5.26*25.0*1.16*23*12*1*17*8*4*8th and 9th grade*complex
83.32*2.9*0.0*10.0*2.64*1.8*7.04*3.0*3.26*7.0*0.32*7*4*1*5*2*1*2nd and 3rd grade*complex
64.72*14.2*0.0*16.0*8.83*19.6*9.17*21.5*7.77*59.0*2.63*49*31*0*40*19*6*8th and 9th grade*complex
59.64*9.9*0.0*12.0*10.27*11.2*8.58*12.5*5.38*28.0*1.41*29*13*2*20*8*4*9th and 10th grade*complex
68.77*6.4*0.0*11.67*20.05*16.2*11.36*7.5*4.74*13.0*1.1*17*8*2*11*2*3*7th and 8th grade*complex
54.56*11.9*0.0*14.8*7.84*11.6*8.67*16.5*6.08*37.0*1.6*37*17*3*25*12*5*11th and 12th grade*complex
41.03*15.0*0.0*17.33*15.04*20.9*10.91*23.0*7.08*37.0*2.56*49*17*4*30*7*7*14th and 15th grade*complex
78.59*6.8*0.0*7.2*6.9*8.0*8.48*8.75*4.81*26.0*2.29*46*26*0*36*16*6*6th and 7th grade*complex
63.36*6.4*0.0*8.2*8.66*6.1*11.93*5.5*4.12*11.0*0.59*13*5*2*8*3*2*5th and 6th grade*complex
70.13*8.0*0.0*9.42*8.18*9.3*8.92*11.0*4.81*26.0*1.22*25*12*1*18*8*3*8th and 9th grade*complex
59.64*9.9*0.0*14.0*12.88*13.8*10.94*14.5*6.24*28.0*1.57*30*13*3*20*8*6*13th and 14th grade*complex
62.68*8.7*0.0*9.15*7.02*10.1*10.98*15.0*5.26*23.0*1.22*25*11*1*17*6*4*8th and 9th grade*complex
72.84*11.1*0.0*14.05*6.51*14.0*9.66*19.0*6.16*48.0*1.94*39*26*1*32*16*3*6th and 7th grade*complex
94.15*2.9*0.0*4.4*5.26*5.5*11.36*6.0*3.17*16.0*0.73*13*9*0*11*5*1*5th and 6th grade*complex
83.32*2.9*0.0*2.0*6.12*5.6*7.04*2.0*1.54*8.0*0.38*7*3*0*5*3*0*5th and 6th grade*complex
52.87*8.4*0.0*12.0*15.46*11.8*10.45*6.5*5.69*13.0*0.88*17*6*2*10*3*4*11th and 12th grade*complex
45.76*11.1*0.0*13.86*11.77*11.5*10.98*12.5*6.27*25.0*1.29*29*9*3*17*8*6*11th and 12th grade*complex
37.3*12.3*0.0*16.21*13.11*12.3*10.05*13.0*6.27*22.0*1.34*30*9*4*17*5*6*12th and 13th grade*complex
49.82*9.5*0.0*8.28*10.37*8.6*10.35*8.0*5.32*18.0*0.95*22*8*2*13*5*4*9th and 10th grade*complex
89.75*2.5*0.0*2.8*7.37*5.0*10.75*3.0*3.05*9.0*0.5*9*5*0*7*2*1*2nd and 3rd grade*complex
52.19*10.7*0.0*16.02*14.45*14.1*12.06*14.0*6.23*26.0*1.54*31*12*4*19*7*6*13th and 14th grade*complex
39.0*15.8*0.0*16.55*13.76*21.2*12.13*26.0*7.5*41.0*2.66*51*19*4*32*9*8*15th and 16th grade*complex
61.67*9.1*0.0*9.42*11.42*11.6*9.79*11.0*5.29*23.0*1.35*27*11*1*18*5*4*9th and 10th grade*complex
34.93*11.1*0.0*15.31*12.62*10.0*11.36*8.5*5.13*16.0*1.78*41*12*7*22*10*7*11th and 12th grade*complex
71.65*7.4*0.0*7.81*9.16*9.1*9.24*10.75*4.47*24.5*2.29*47*22*3*33*16*5*7th and 8th grade*complex
67.76*6.8*0.0*8.13*11.82*10.1*14.76*7.5*4.68*18.0*0.95*18*8*2*12*6*3*7th and 8th grade*complex
57.95*12.6*0.0*14.67*9.41*15.7*9.34*19.0*6.22*42.0*2.07*43*21*2*30*12*4*9th and 10th grade*complex
65.05*9.9*0.0*12.68*8.71*11.4*10.27*14.5*5.2*34.0*1.53*32*16*2*23*11*3*9th and 10th grade*complex
33.25*20.1*0.0*19.27*9.71*23.2*11.75*26.0*9.94*65.0*3.1*68*26*1*46*19*14*11th and 12th grade*complex
60.99*11.5*0.0*12.28*7.32*11.9*7.9*16.0*5.92*39.0*1.67*38*18*2*27*12*4*11th and 12th grade*complex
22.08*18.1*0.0*20.3*19.74*24.6*12.13*24.5*8.84*43.0*3.0*58*18*7*32*11*13*24th and 25th grade*complex
51.86*15.0*0.0*17.73*10.69*19.3*12.0*24.0*7.59*51.0*2.56*50*26*4*36*15*7*14th and 15th grade*complex
45.09*13.4*0.0*15.02*14.22*17.7*13.43*18.0*8.14*35.0*2.12*42*14*3*26*9*11*17th and 18th grade*complex
75.2*6.0*0.0*5.2*7.7*6.5*9.14*6.0*5.32*19.0*0.87*18*8*0*13*6*4*5th and 6th grade*complex
65.73*7.6*0.0*11.31*12.35*10.8*9.97*9.0*4.66*18.0*1.1*21*9*2*14*4*3*7th and 8th grade*complex
53.21*10.3*0.0*9.42*14.67*14.0*9.79*10.5*5.77*24.0*1.48*29*9*1*18*6*5*9th and 10th grade*complex
64.04*10.3*0.0*14.6*9.87*12.9*9.43*16.5*6.01*35.0*1.67*34*18*3*24*11*5*9th and 10th grade*complex
69.11*8.3*0.0*13.92*11.43*12.1*11.23*13.5*5.33*27.0*1.42*27*14*3*19*8*4*13th and 14th grade*complex
67.76*6.8*0.0*8.13*14.72*12.8*12.13*8.0*3.96*17.0*1.06*18*8*2*12*5*2*7th and 8th grade*complex
31.89*12.3*0.0*14.17*14.03*11.8*11.1*10.5*6.5*20.0*1.15*27*8*3*14*6*6*11th and 12th grade*complex
111.07*0.5*0.0*4.4*5.78*4.6*7.05*5.5*2.39*14.0*0.71*11*11*0*11*3*0*5th and 6th grade*complex
75.2*6.0*0.0*8.28*5.9*5.7*11.57*9.0*4.0*20.0*0.84*18*10*2*13*7*2*5th and 6th grade*complex
73.17*6.8*0.0*8.67*12.69*12.4*14.91*9.0*5.25*20.0*1.23*21*10*1*15*5*4*8th and 9th grade*complex
27.83*13.9*0.0*18.31*15.31*15.3*11.55*15.5*6.24*23.0*1.56*34*9*5*18*5*6*15th and 16th grade*complex
62.68*8.7*0.0*11.51*10.38*10.1*10.05*11.0*5.26*25.0*1.22*26*10*2*17*8*4*10th and 11th grade*complex
46.44*8.8*0.0*8.2*14.46*10.8*11.93*4.5*5.19*10.0*0.71*14*3*1*8*2*3*8th and 9th grade*complex
59.3*8.0*0.0*8.13*9.85*7.7*10.81*6.5*5.4*17.0*0.87*19*6*1*12*5*4*7th and 8th grade*complex
24.11*17.4*0.0*18.67*14.05*19.1*10.91*21.5*7.36*42.0*2.39*54*19*5*30*12*8*18th and 19th grade*complex
101.6*2.1*0.0*4.8*6.95*5.8*9.5*6.0*3.25*18.0*0.79*13*11*0*12*6*1*5th and 6th grade*complex
40.35*11.1*0.0*8.46*13.62*11.7*10.53*8.25*5.88*18.0*2.28*50*10*3*28*8*10*10th and 11th grade*complex
29.86*13.1*0.0*11.4*19.78*17.5*12.33*10.5*6.86*22.0*1.54*30*7*2*16*6*7*12th and 13th grade*complex
-18.21*17.0*0.0*26.0*23.52*18.8*16.52*5.0*8.42*6.0*0.59*13*1*3*5*1*4*16th and 17th grade*complex
48.81*9.9*0.0*8.46*14.03*13.5*14.48*10.5*5.27*21.0*1.22*24*8*3*14*7*4*13th and 14th grade*complex
55.24*9.5*0.0*11.4*12.87*11.9*10.35*11.0*5.78*22.0*1.26*26*10*2*16*6*5*9th and 10th grade*complex
0.76*20.1*0.0*24.06*18.86*22.2*12.36*25.5*8.78*35.0*2.59*58*11*10*28*7*13*12th and 13th grade*complex
69.11*8.3*0.0*7.6*8.99*9.9*9.57*10.5*5.78*26.0*1.29*26*12*0*19*7*5*7th and 8th grade*complex
69.79*6.0*0.0*8.0*10.82*9.0*8.87*6.5*3.97*13.0*0.79*15*6*1*10*3*2*8th and 9th grade*complex
70.47*9.9*0.0*13.48*6.68*11.3*9.18*16.5*5.83*41.0*1.6*33*21*2*26*15*4*9th and 10th grade*complex
26.81*14.2*0.0*13.92*17.23*16.8*14.55*14.5*6.69*24.0*1.7*36*10*4*19*5*7*14th and 15th grade*complex
58.62*10.3*0.0*10.3*14.5*15.8*13.7*13.5*7.49*28.0*1.75*32*11*1*21*7*9*13th and 14th grade*complex
46.78*10.7*0.0*8.9*9.28*8.7*11.34*8.5*6.86*25.0*1.1*27*9*1*16*9*7*8th and 9th grade*complex
51.85*8.8*0.0*11.67*15.29*12.3*9.92*7.5*5.52*15.0*0.97*19*5*2*11*4*4*9th and 10th grade*complex
59.64*9.9*0.0*10.0*14.62*15.2*12.52*12.0*6.24*27.0*1.66*30*11*1*20*7*6*9th and 10th grade*complex
100.24*0.5*0.0*2.0*0.32*-0.2*13.36*2.0*3.26*8.0*0.29*6*4*0*5*3*1*-1th and 0th grade*complex
73.51*8.7*0.0*14.42*9.23*12.0*9.58*16.0*5.2*34.0*1.57*30*19*3*23*11*3*8th and 9th grade*complex
78.25*4.8*0.0*4.0*9.66*8.1*8.87*5.5*3.97*13.0*0.76*14*6*0*10*3*2*8th and 9th grade*complex
32.22*14.2*0.0*17.89*14.33*16.3*11.9*18.5*7.85*30.0*1.84*40*10*5*22*8*10*11th and 12th grade*complex
56.59*11.1*0.0*12.68*11.49*15.6*13.02*16.5*7.07*35.0*1.84*34*14*2*23*12*8*12th and 13th grade*complex
16.32*16.2*0.0*23.64*18.33*18.2*14.45*19.0*8.3*25.0*1.91*43*9*8*21*4*11*18th and 19th grade*complex
49.83*15.8*0.0*19.41*10.63*20.5*12.59*25.0*7.78*52.0*2.72*53*27*4*38*14*7*10th and 11th grade*complex
70.13*8.0*0.0*11.64*8.18*9.0*9.79*12.0*5.29*25.0*1.2*26*13*2*18*7*4*11th and 12th grade*complex
43.39*9.9*0.0*8.04*19.53*17.0*14.23*8.0*5.52*16.0*1.13*20*7*3*11*5*4*7th and 8th grade*complex
75.2*6.0*0.0*8.28*10.37*8.6*11.57*7.0*4.66*19.0*0.95*18*9*1*13*6*3*6th and 7th grade*complex
-3.99*24.0*0.0*27.13*20.55*30.3*14.14*37.0*9.98*51.0*4.0*84*22*13*41*10*16*23rd and 24th grade*complex
47.12*12.7*0.0*16.27*14.22*16.3*10.75*17.0*6.73*33.0*1.92*38*15*4*24*9*7*16th and 17th grade*complex
53.88*8.0*0.0*8.04*13.19*10.8*16.36*6.0*6.89*11.0*0.78*15*4*1*9*2*5*7th and 8th grade*complex
81.29*3.7*0.0*8.51*10.74*8.3*13.01*4.0*4.28*10.0*0.57*10*5*1*7*3*2*3rd and 4th grade*complex
57.95*12.6*0.0*14.67*10.75*16.3*11.44*19.5*6.79*40.0*2.13*43*20*3*30*10*6*10th and 11th grade*complex
77.91*2.9*0.0*0.8*4.2*10.2*19.53*0.5*5.42*2.0*0.19*3*1*0*2*0*1*0th and 1st grade*complex
49.83*15.8*0.0*18.36*11.67*21.3*11.75*24.0*8.01*50.0*2.81*53*27*3*38*12*8*11th and 12th grade*complex
22.08*18.1*0.0*20.3*16.31*22.1*13.12*24.5*8.58*40.0*2.75*57*19*7*32*8*12*12th and 13th grade*complex
77.57*7.2*0.0*9.71*7.43*8.7*8.73*11.5*4.88*28.0*1.22*24*15*1*19*9*3*8th and 9th grade*complex
41.03*15.0*0.0*17.33*11.15*17.1*9.86*22.0*6.79*45.0*2.2*47*20*5*30*15*6*14th and 15th grade*complex
24.11*17.4*0.0*17.33*17.71*22.2*15.65*22.0*8.8*37.0*2.67*54*14*6*30*7*13*17th and 18th grade*complex
56.59*11.1*0.0*10.94*9.52*12.4*9.58*15.5*5.58*34.0*1.6*34*16*2*23*11*4*9th and 10th grade*complex
77.23*5.2*0.0*6.22*6.82*5.3*8.49*5.5*3.56*16.0*1.45*31*14*1*22*10*3*5th and 6th grade*complex
29.86*13.1*0.0*16.4*11.42*10.4*11.34*12.5*6.86*25.0*1.19*30*9*4*16*9*7*12th and 13th grade*complex
41.53*14.8*0.0*16.55*10.92*16.2*9.38*21.5*6.75*43.5*4.2*97*42*11*59*28*12*10th and 11th grade*complex
69.45*10.3*0.0*13.76*7.49*12.3*9.07*16.5*5.92*38.0*1.7*36*20*2*27*11*4*9th and 10th grade*complex
61.33*7.2*0.0*4.0*12.56*9.9*12.03*4.5*5.69*11.0*0.82*16*4*0*10*1*4*12th and 13th grade*complex
50.16*11.5*0.0*14.11*16.71*17.6*12.95*15.0*6.67*28.0*1.87*33*12*3*21*7*7*14th and 15th grade*complex
45.09*13.4*0.0*18.09*13.12*16.4*11.61*19.0*7.15*34.0*2.01*41*16*5*26*8*8*18th and 19th grade*complex
55.24*9.5*0.0*8.9*9.63*8.9*11.34*8.5*5.78*25.0*1.12*25*11*1*16*9*5*8th and 9th grade*complex
74.19*6.4*0.0*11.31*9.45*8.1*12.23*8.5*5.27*18.0*0.98*20*10*2*14*4*4*8th and 9th grade*complex
49.15*11.9*0.0*12.44*11.72*14.0*9.75*15.0*6.29*30.0*1.67*36*10*2*22*8*6*11th and 12th grade*complex
71.48*9.5*0.0*11.6*8.07*12.0*10.56*14.5*5.05*34.0*1.63*32*19*1*25*9*2*11th and 12th grade*complex
89.75*2.5*0.0*2.8*6.56*4.3*13.01*3.0*4.28*10.0*0.48*9*5*0*7*3*2*2nd and 3rd grade*complex
86.71*3.7*0.0*4.0*8.5*7.1*8.87*5.5*3.11*13.0*0.73*13*7*0*10*3*1*3rd and 4th grade*complex
104.64*0.9*0.0*3.6*1.59*0.9*9.35*4.0*2.11*13.0*0.5*10*8*0*9*4*0*0th and 1st grade*complex
54.22*9.9*0.0*11.51*15.83*15.6*12.84*13.0*6.27*21.0*1.51*27*9*2*17*4*6*15th and 16th grade*complex
47.79*10.3*0.0*14.0*14.61*13.1*12.8*11.0*6.39*22.0*1.26*25*8*3*15*7*6*10th and 11th grade*complex
31.55*16.6*0.0*18.85*11.96*17.8*9.25*23.0*7.15*43.0*2.29*52*18*6*31*12*7*11th and 12th grade*complex
57.61*10.7*0.0*14.25*12.24*14.0*11.19*15.0*5.9*29.0*1.67*34*15*3*22*7*5*10th and 11th grade*complex
67.42*11.1*0.0*12.98*8.14*13.8*11.06*17.5*6.41*41.0*1.88*38*22*1*29*12*5*10th and 11th grade*complex
49.83*15.8*0.0*19.41*6.51*16.9*8.43*25.0*7.55*57.0*2.29*54*28*4*38*19*6*15th and 16th grade*complex
32.91*18.1*0.0*19.94*13.36*22.3*10.51*26.0*8.23*48.5*5.88*122*48*11*76*21*18*-1th and 0th grade*complex
21.06*12.3*0.0*13.2*21.71*17.3*13.9*4.5*7.34*11.0*0.87*17*3*1*8*3*5*12th and 13th grade*complex
77.57*7.2*0.0*9.71*9.86*10.6*11.23*11.5*5.33*25.0*1.34*25*14*1*19*6*4*9th and 10th grade*complex
55.24*9.5*0.0*8.9*15.43*15.1*14.3*11.5*4.71*24.0*1.42*25*10*3*16*8*3*9th and 10th grade*complex
73.17*6.8*0.0*6.0*11.13*10.2*9.64*8.0*4.1*19.0*1.13*21*10*1*15*4*2*6th and 7th grade*complex
80.28*4.1*0.0*8.2*3.55*2.0*11.93*4.5*4.12*12.0*0.48*11*6*1*8*4*2*3rd and 4th grade*complex
86.71*3.7*0.0*4.0*7.34*6.2*8.87*5.5*3.11*13.0*0.71*13*7*0*10*3*1*3rd and 4th grade*complex
65.73*7.6*0.0*5.6*12.35*11.8*9.97*9.0*5.27*18.0*1.15*21*8*1*14*4*4*7th and 8th grade*complex
92.46*5.6*0.0*8.4*2.03*5.6*9.19*12.0*5.03*33.0*1.09*24*18*0*21*12*3*5th and 6th grade*complex
19.71*17.0*0.0*22.71*17.35*19.8*14.64*23.0*8.14*34.0*2.29*50*13*9*26*8*11*22nd and 23rd grade*complex
16.32*16.2*0.0*21.73*13.92*15.1*11.45*20.0*6.67*30.0*1.7*43*13*8*21*9*7*15th and 16th grade*complex
97.54*3.6*0.0*8.9*4.17*4.8*7.39*9.0*3.63*26.0*0.91*18*15*1*16*10*1*4th and 5th grade*complex
53.21*10.3*0.0*11.64*9.8*11.1*12.42*13.5*4.81*27.0*1.32*29*14*3*18*9*3*9th and 10th grade*complex
37.64*14.2*0.0*18.0*12.25*15.2*11.19*18.5*7.46*36.0*1.88*42*15*5*25*11*9*11th and 12th grade*complex
50.84*9.2*0.0*4.8*13.73*12.5*12.13*7.5*4.68*16.0*1.04*20*5*1*12*4*3*12th and 13th grade*complex
68.77*6.4*0.0*8.04*11.58*8.9*9.92*6.0*3.95*14.0*0.85*16*9*1*11*3*2*8th and 9th grade*complex
10.24*24.8*0.0*26.18*15.51*30.9*12.9*37.5*10.82*69.0*4.27*88*31*10*52*17*16*12th and 13th grade*complex
59.64*9.9*0.0*8.0*11.43*13.1*10.16*12.5*6.24*27.0*1.53*29*11*0*20*7*6*9th and 10th grade*complex
68.77*6.4*0.0*4.4*8.97*7.2*12.79*6.5*4.74*15.0*0.79*16*7*1*11*4*3*6th and 7th grade*complex
52.19*10.7*0.0*11.81*11.43*11.6*8.73*13.0*4.88*27.0*1.4*30*13*3*19*8*3*11th and 12th grade*complex
53.89*14.2*0.0*15.95*8.02*18.4*12.29*25.0*7.91*48.0*2.42*47*23*2*34*14*9*-1th and 0th grade*complex
71.82*5.2*0.0*8.2*5.76*4.4*13.9*4.5*4.12*12.0*0.54*12*6*1*8*4*2*4th and 5th grade*complex
39.84*11.3*0.0*11.32*13.1*11.3*8.17*10.75*4.96*21.0*2.31*51*17*6*29*13*7*10th and 11th grade*complex
3.13*21.3*0.0*21.84*18.98*25.5*13.22*29.5*8.42*44.0*3.17*67*14*10*34*10*11*21st and 22nd grade*complex
24.11*17.4*0.0*20.0*14.63*19.3*11.44*22.0*8.22*43.0*2.41*53*16*6*30*13*11*19th and 20th grade*complex
40.69*19.3*0.0*21.35*10.75*24.4*10.34*28.0*8.93*64.0*3.28*64*34*3*47*17*8*10th and 11th grade*complex
78.59*6.8*0.0*9.42*7.54*8.2*13.3*10.5*5.29*27.0*1.16*24*13*1*18*9*4*6th and 7th grade*complex
81.29*3.7*0.0*8.51*9.06*7.0*10.75*4.5*4.28*11.0*0.54*10*5*1*7*4*2*8th and 9th grade*complex
39.0*15.8*0.0*18.43*11.79*18.1*10.4*23.0*7.37*44.5*4.7*104*40*11*64*25*15*11th and 12th grade*complex
55.24*9.5*0.0*13.9*12.18*11.6*10.35*12.0*4.71*22.0*1.25*25*11*3*16*6*3*11th and 12th grade*complex
